osu file format v14

[General]
AudioFilename: audio.mp3
AudioLeadIn: 0
PreviewTime: -1
Countdown: 0
SampleSet: Normal
StackLeniency: 0.7
Mode: 1
LetterboxInBreaks: 0
WidescreenStoryboard: 0

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 4
GridSize: 32
TimelineZoom: 1.1

[Metadata]
Title:Fisherman's Tune
TitleUnicode:Fisherman's Tune
Artist:Launchable Socks
ArtistUnicode:Launchable Socks
Creator:ORKA_RZ
Version:Easy
Source:
Tags:
BeatmapID:0
BeatmapSetID:-1

[Difficulty]
HPDrainRate:5
CircleSize:5
OverallDifficulty:5
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
0,500,4,1,0,100,1,0


[HitObjects]
255,192,14125,1,0,0:0:0:0:
255,192,14375,1,0,0:0:0:0:
255,192,14625,1,0,0:0:0:0:
255,192,14875,1,0,0:0:0:0:
255,192,15375,1,0,0:0:0:0:
255,192,15625,1,0,0:0:0:0:
255,193,18125,1,0,0:0:0:0:
255,193,18875,1,0,0:0:0:0:
255,193,19625,1,0,0:0:0:0:
255,193,20375,1,0,0:0:0:0:
255,194,22125,1,0,0:0:0:0:
255,194,22375,1,0,0:0:0:0:
255,194,22625,1,0,0:0:0:0:
255,194,22875,1,0,0:0:0:0:
255,194,23375,1,0,0:0:0:0:
255,194,23625,1,0,0:0:0:0:
256,193,26125,1,0,0:0:0:0:
256,193,26875,1,0,0:0:0:0:
256,193,27625,1,0,0:0:0:0:
256,193,28375,1,0,0:0:0:0:
256,193,30125,1,0,0:0:0:0:
256,193,30375,1,0,0:0:0:0:
256,193,30625,1,0,0:0:0:0:
256,193,30875,1,0,0:0:0:0:
256,193,31375,1,0,0:0:0:0:
256,193,31625,1,0,0:0:0:0:
256,193,34625,1,0,0:0:0:0:
256,193,35125,1,0,0:0:0:0:
256,193,35625,1,0,0:0:0:0:
256,191,38125,1,0,0:0:0:0:
256,191,38875,1,0,0:0:0:0:
256,191,39625,1,0,0:0:0:0:
256,191,40625,1,0,0:0:0:0:
256,191,41625,1,0,0:0:0:0:
256,191,42125,1,0,0:0:0:0:
256,191,42375,1,0,0:0:0:0:
256,191,42625,1,0,0:0:0:0:
256,191,42875,1,0,0:0:0:0:
256,191,43625,1,0,0:0:0:0:
